Ip1, Ip2, Ip3, Ip4, Phone, SurvivalTime, AverageAnswerTime, Outcome
182,132,199,176,16532,1,1.9,1
182,132,199,176,17128,1,1.9,1
182,132,199,176,17016,1,1.9,1
1,181,243,7,17054,1,2.5,1
49,80,221,215,17056,43,2.1,1
182,132,199,176,16253,21,1.7,1
182,132,199,176,16532,19,1.8,1
182,132,199,176,16229,19,1.9,1
182,132,199,176,16799,20,2,1
182,132,199,176,16533,22,1.9,1
115,48,57,219,17069,67,1.8,1
27,205,211,16,16521,21,2.2,1
1,181,243,7,17017,2,2.7,1
182,132,199,176,16532,20,1.8,1
114,238,76,254,17012,1,1.8,1
1,68,83,125,17821,1,1.8,1
49,80,221,215,17056,42,2.2,1
182,132,199,176,18411,41,1.8,1
113,118,202,197,15874,167,1.8,1
114,235,239,76,16532,2,1.7,1
39,68,237,2,16534,23,2,1
114,235,239,76,16532,2,2,1
114,238,76,254,17056,2,1.9,1
27,205,211,16,17053,1,2,1
1,68,83,125,16532,1,2.1,1
115,48,57,219,17102,137,2.1,1
114,238,76,254,17064,1,1.9,1
49,80,221,215,16753,42,2.2,1
1,68,83,125,18411,23,1.9,1
114,238,76,254,17019,22,1.8,1
111,124,183,20,17056,22,1.6,1
49,80,221,215,16753,21,2.1,1
27,205,211,16,16238,1,2,1
182,132,199,176,16533,20,1.9,1
1,68,83,125,17112,1,1.7,1
49,80,221,215,16533,0,2.2,1
114,238,76,254,16233,22,1.7,1
49,80,221,215,17056,43,2.1,1
49,80,221,215,16521,0,2.1,1
182,132,199,176,17100,1,2,1
1,181,243,7,17065,2,2.5,1
1,181,243,7,16533,28,2.7,1
182,132,199,176,16750,1,1.9,1
1,68,83,125,16750,43,1.9,1
114,235,239,76,16573,1,1.9,1
114,238,76,254,17100,1,2.1,1
1,68,83,125,16253,1,1.9,1
182,132,199,176,16532,41,2.1,1
114,238,76,254,16533,23,2,1
114,238,76,254,16798,1,1.7,1
49,80,221,215,16521,22,2.1,1
49,80,221,215,16532,43,2.1,1
180,164,92,122,16533,22,2.2,1
114,238,76,254,16229,1,1.9,1
27,186,3,129,16533,1,1.9,1
39,68,237,2,16533,1,2.1,1
39,68,237,2,16521,20,1.9,1
27,186,3,129,16532,22,2.2,1
49,80,221,215,16532,0,2.1,1
223,146,92,192,16253,59,2,1
49,80,221,215,16750,21,2.1,1
1,68,83,125,17064,1,1.8,1
180,164,92,122,17064,1,1.9,1
49,80,221,215,16533,0,2.1,1
182,132,199,176,16722,2,1.4,1
180,116,153,226,17013,3,2.3,1
49,80,221,215,16773,0,2.1,1
180,164,92,122,16534,19,1.7,1
180,164,92,122,17053,20,2.1,1
27,186,3,129,16533,1,1.8,1
223,146,92,192,16532,30,2,1
180,116,153,226,17013,36,2.7,1
113,251,13,225,17064,1,2,1
36,57,169,145,16230,1,1.9,1
39,68,237,2,18411,1,1.7,1
39,68,237,2,16230,22,2,1
36,57,169,145,16532,1,1.6,1
115,48,57,219,16534,48,2,1
39,68,237,2,17065,1,1.9,1
223,146,92,192,16532,3,2.2,1
223,146,92,192,17064,16,1.7,1
223,146,92,192,17056,19,1.9,1
39,68,237,2,16533,41,1.9,1
39,68,237,2,16533,43,1.9,1
1,68,83,125,16762,41,1.9,1
223,146,92,192,16798,48,1.9,1
223,146,92,192,16573,11,1.9,1
180,164,92,122,16532,20,1.8,1
180,165,86,200,17056,41,1.7,1
223,146,92,192,17064,86,2,1
223,146,92,192,16753,76,1.8,1
114,231,55,0,16799,43,1.8,1
36,57,169,145,16253,21,2.1,1
180,165,86,200,16233,20,1.8,1
180,165,86,200,17064,38,2.2,1
223,146,92,192,16532,101,2,1
223,146,92,192,17056,84,1.8,1
223,146,92,192,16713,80,1.9,1
223,146,92,192,16253,34,1.9,1
223,146,92,192,15874,5,1.9,1
180,165,86,200,17064,41,1.8,1
36,57,169,145,16762,1,1.9,1
223,146,92,192,16533,212,1.7,1
36,57,169,145,18411,40,1.9,1
36,57,169,145,16253,43,2,1
36,57,169,145,16533,1,1.9,1
223,146,92,192,17050,219,2.1,1
223,146,92,192,16574,110,1.7,1
223,146,92,192,17054,64,1.8,1
110,81,190,43,17053,2,1.7,1
36,57,169,145,17064,20,1.9,1
110,81,190,43,17050,18,2.2,1
36,57,169,145,17065,20,2.1,1
223,146,92,192,15874,237,2,1
223,146,92,192,17064,78,1.9,1
36,57,169,145,18411,20,1.8,1
36,57,169,145,16799,1,2,1
36,57,169,145,16753,1,1.9,1
123,165,53,96,16532,2,2.1,1
113,251,13,225,17053,22,2.1,1
110,81,190,43,16532,20,2.2,1
110,81,190,43,15874,40,1.8,1
123,165,53,96,16750,21,2.1,1
123,165,53,96,16532,26,2.2,1
110,81,190,43,17012,2,1.7,1
110,81,190,43,17060,1,1.7,1
36,57,169,145,16532,42,2.1,1
110,81,190,43,17056,19,1.8,1
123,165,53,96,17065,25,2.2,1
110,81,190,43,17065,39,2,1
110,81,190,43,16229,21,1.9,1
123,165,53,96,16753,1,1.8,1
110,81,190,43,17056,1,1.7,1
123,165,53,96,16264,25,1.8,1
110,81,190,43,17065,1,2,1
123,165,53,96,17053,1,2,1
110,81,190,43,15874,1,2,1
114,231,55,0,16533,1,2,1
110,81,190,43,16533,1,2,1
123,165,53,96,16750,22,2,1
113,124,167,69,18411,32,1.7,1
123,165,53,96,16750,25,2.1,1
123,165,53,96,16537,46,2.3,1
110,81,190,43,16753,38,1.8,1
113,124,167,69,17065,56,1.8,1
123,165,53,96,16533,23,2.1,1
120,235,59,194,17054,64,1.7,1
120,235,59,194,16534,55,1.7,1
110,81,190,43,17138,22,1.8,1
113,124,167,69,16532,26,1.9,1
113,251,13,225,16533,42,2,1
221,228,233,31,16521,0,2.2,1
120,235,59,194,17054,108,1.7,1
123,165,53,96,16722,27,1.9,1
110,81,190,43,16773,1,1.8,1
123,165,53,96,16573,25,2,1
36,57,169,145,16722,1,2.1,1
113,124,167,69,16750,45,2.1,1
113,124,167,69,16722,42,2,1
113,124,167,69,17102,41,2,1
113,124,167,69,16532,40,2.1,1
113,124,167,69,17050,39,2,1
113,124,167,69,16532,30,2.2,1
113,124,167,69,16752,28,2.3,1
113,124,167,69,16750,29,2,1
113,124,167,69,17050,30,2,1
113,124,167,69,16532,24,1.8,1
113,124,167,69,16750,21,1.8,1
113,124,167,69,16750,16,1.7,1
113,124,167,69,16773,24,1.7,1
113,124,167,69,18411,16,1.9,1
123,165,53,96,17038,2,2.1,1
36,57,169,145,16532,41,2.2,1
180,164,92,122,16533,22,1.8,1
110,81,190,43,16762,20,2,1
123,165,53,96,16521,1,2.1,1
113,124,167,69,17053,81,1.9,1
113,124,167,69,17053,25,2.1,1
113,124,167,69,17064,12,1.7,1
110,81,190,43,16534,42,1.9,1
111,124,183,20,17056,2,1.8,1
180,164,92,122,17050,2,1.5,1
113,251,13,225,17067,41,1.9,1
36,57,169,145,16750,41,1.8,1
103,45,130,160,16521,1,2.2,1
123,165,53,96,16537,44,2,1
180,164,92,122,18411,22,1.8,1
123,165,53,96,17053,1,2,1
114,231,55,0,16532,19,1.9,1
180,164,92,122,16521,1,1.8,1
36,57,169,145,16253,21,2.2,1
120,235,59,194,16532,129,1.7,1
120,235,59,194,16533,71,1.7,1
36,57,169,145,16753,22,1.7,1
1,68,83,125,18411,1,1.8,1
123,165,53,96,16750,1,2,1
123,165,53,96,16533,25,2,1
120,235,59,194,16533,58,1.6,1
123,165,53,96,17054,44,1.9,1
1,68,83,125,16799,22,2.2,1
103,45,130,160,16517,22,1.9,1
103,45,130,160,17053,40,1.8,1
114,231,55,0,16533,1,1.8,1
103,45,130,160,17064,23,1.8,1
114,231,55,0,17069,21,2,1
103,45,130,160,17053,43,2.1,1
120,235,59,194,17053,165,1.6,1
120,235,59,194,16521,127,1.6,1
103,45,130,160,16533,20,2.1,1
114,231,55,0,16229,40,1.7,1
103,45,130,160,17064,2,2.1,1
103,45,130,160,17064,20,1.8,1
103,45,130,160,16752,21,1.8,1
103,45,130,160,16750,1,1.9,1
120,235,59,194,16753,222,1.7,1
36,57,169,145,16533,39,1.9,1
110,81,190,43,17064,41,2,1
1,68,83,125,17050,1,2.1,1
221,228,233,31,17054,43,2.2,1
114,231,55,0,16264,1,2,1
103,45,130,160,17038,1,2.1,1
111,124,183,20,17056,1,1.9,1
114,231,55,0,16532,1,1.9,1
36,57,169,145,16253,20,1.9,1
120,235,59,194,16532,115,1.7,1
103,45,130,160,17054,1,1.8,1
114,231,55,0,16532,1,1.7,1
114,231,55,0,16533,1,2,1
103,45,130,160,16750,2,1.9,1
103,45,130,160,17053,1,1.9,1
114,231,55,0,16533,40,1.8,1
1,68,83,125,16532,1,2,1
103,45,130,160,16799,1,2,1
14,29,251,187,16532,22,1.8,1
103,45,130,160,16573,22,2.1,1
14,29,251,187,17050,21,2.1,1
103,45,130,160,16722,1,1.8,1
110,81,190,43,16532,1,2.1,1
120,235,59,194,16533,164,1.6,1
120,235,59,194,16533,258,1.6,1
120,235,59,194,16533,257,1.6,1
14,29,251,187,17053,1,1.9,1
221,228,233,31,16532,0,2.1,1
120,235,59,194,16573,110,1.6,1
120,235,59,194,16752,110,1.6,1
1,68,83,125,16532,1,1.9,1
14,29,251,187,16722,1,2,1
1,68,83,125,16753,1,2.1,1
103,45,130,160,16532,21,1.8,1
114,231,55,0,17065,1,1.8,1
1,68,83,125,16722,43,2,1
14,29,251,187,17061,1,1.8,1
120,235,59,194,17053,292,1.7,1
114,231,55,0,17064,23,1.9,1
103,45,130,160,16238,23,2.1,1
14,29,251,187,16713,1,2,1
1,68,83,125,16230,1,1.9,1
114,231,55,0,18411,22,1.9,1
103,45,130,160,16750,46,1.8,1
14,29,251,187,17061,18,1.8,1
14,29,251,187,17054,41,1.7,1
221,228,233,31,16521,0,2.1,1
120,235,59,194,16532,332,1.7,1
120,235,59,194,16229,228,1.7,1
111,124,183,20,17056,44,1.8,1
113,251,13,225,17012,1,2.1,1
115,221,115,70,16799,45,1.8,1
114,231,55,0,16753,22,2,1
14,29,251,187,16533,1,1.9,1
14,29,251,187,16537,24,2.1,1
14,29,251,187,16533,47,2.5,1
114,231,55,0,17065,21,1.5,1
59,44,249,162,17056,40,1.9,1
113,251,13,225,16573,40,2,1
14,29,251,187,16753,1,2.1,1
59,44,249,162,16532,1,1.8,1
59,44,249,162,17053,1,1.9,1
59,44,249,162,17064,1,1.9,1
59,44,249,162,16752,1,1.9,1
59,44,249,162,17056,1,1.8,1
14,29,251,187,16532,25,2.7,1
113,251,13,225,17053,20,1.7,1
113,251,13,225,16533,41,1.9,1
14,29,251,187,17056,48,1.9,1
14,29,251,187,17053,1,2,1
59,44,249,162,16532,1,1.9,1
113,251,13,225,16253,1,1.7,1
114,231,55,0,16533,20,1.9,1
14,29,251,187,16533,43,1.9,1
59,44,249,162,17061,22,1.7,1
14,29,251,187,17064,1,2,1
14,29,251,187,16534,1,2.1,1
14,29,251,187,16521,1,2,1
59,44,249,162,16533,40,1.7,1
59,44,249,162,16753,1,1.8,1
59,44,249,162,16753,21,1.8,1
59,44,249,162,16532,22,1.7,1
14,29,251,187,16753,44,1.6,1
180,164,92,122,17064,1,1.8,1
59,44,249,162,16531,1,1.9,1
59,44,249,162,16521,21,1.8,1
59,44,249,162,17064,1,1.8,1
59,44,249,162,16536,20,2,1
59,44,249,162,17069,21,1.7,1
1,68,83,125,16533,23,1.7,1
1,68,83,125,16532,24,1.8,1
59,44,249,162,17064,39,1.8,1
113,251,13,225,16533,1,1.8,1
1,68,83,125,17064,41,2,1
59,44,249,162,16533,41,1.8,1
113,251,13,225,17064,20,2.1,1
59,44,249,162,16799,1,2,1
115,221,115,70,17064,20,1.7,1
221,228,233,31,16722,22,2.1,1
221,228,233,31,16233,21,2.2,1
113,251,13,225,16532,1,2.1,1
221,228,233,31,16762,0,2.1,1
221,228,233,31,16534,21,2.2,1
113,251,13,225,16532,42,1.9,1
113,251,13,225,17056,1,1.9,1
221,228,233,31,16762,22,2.1,1
59,44,249,58,17064,40,1.9,1
114,227,187,232,17013,232,2.2,1
221,228,233,31,16532,22,2.1,1
36,133,2,68,16533,1,2,1
36,133,2,68,16533,1,1.7,1
36,133,2,68,17056,1,1.8,1
114,227,187,232,16537,66,2.6,1
114,231,55,0,17053,1,2,1
36,133,2,68,16537,1,1.8,1
36,133,2,68,17102,1,2,1
59,44,249,58,16532,1,1.9,1
36,133,2,68,16713,2,1.8,1
113,251,13,225,16722,2,1.9,1
36,133,2,68,16533,1,1.7,1
36,133,2,68,18411,2,2,1
36,133,2,68,16532,1,1.8,1
36,133,2,68,17064,2,1.9,1
36,133,2,68,17064,1,1.8,1
36,133,2,68,16535,1,2,1
59,44,249,58,16533,23,1.8,1
121,231,181,236,17064,24,2.1,1
36,133,2,68,17053,1,2.1,1
59,44,249,58,17054,1,2,1
36,133,2,68,17054,1,1.9,1
59,44,249,58,16534,19,1.9,1
36,133,2,68,18411,1,1.8,1
36,133,2,68,16534,2,1.8,1
36,133,2,68,16238,1,1.8,1
36,133,2,68,16533,1,2.1,1
36,133,2,68,16534,1,2,1
59,44,249,58,17012,21,1.8,1
36,133,2,68,16534,1,1.8,1
59,44,249,58,16533,38,2.2,1
115,221,115,70,17064,46,2.2,1
121,231,181,236,16533,9,2.3,1
114,231,55,0,16230,1,2,1
59,44,249,58,17054,39,1.9,1
59,44,249,58,17053,2,2,1
59,44,249,58,17053,44,1.5,1
59,44,249,58,16533,22,2,1
59,44,249,58,17065,1,1.5,1
59,44,249,58,17064,1,1.8,1
59,44,249,58,16521,1,1.8,1
59,44,249,58,16238,1,1.9,1
59,44,249,58,16532,20,1.9,1
59,44,249,58,16521,38,1.8,1
59,44,249,58,16230,1,2.1,1
59,44,249,58,16533,21,2.1,1
115,221,115,70,16799,107,2.3,1
221,228,233,31,17102,22,2.1,1
115,221,115,70,16534,1,1.9,1
115,221,115,70,16532,7,1.9,1
113,251,13,225,16233,1,1.7,1
115,221,115,70,17056,86,1.8,1
114,238,76,254,17065,2,1.8,1
114,238,76,254,16517,25,1.6,1
1,70,67,35,16532,2,2.2,1
114,238,76,254,17064,39,2.1,1
1,70,67,35,16532,1,2.3,1
1,70,67,35,17061,2,2.2,1
1,70,67,35,16533,2,2.1,1
1,70,67,35,16532,1,2.3,1
1,70,67,35,17056,2,1.9,1
1,70,67,35,17053,2,2,1
1,70,67,35,16253,2,2.3,1
114,238,76,254,17056,1,1.9,1
114,238,76,254,17056,38,2,1
1,70,67,35,16752,1,2,1
1,70,67,35,16752,2,2.2,1
114,238,76,254,16521,1,2,1
221,228,233,31,16533,0,2.2,1
1,70,67,35,16533,2,2.5,1
1,70,67,35,16532,1,2.8,1
1,70,67,35,16229,1,2.7,1
1,70,67,35,16264,1,2.4,1
180,116,153,226,17053,64,2.8,1
1,70,67,35,17054,2,2.1,1
1,70,67,35,16722,2,2.3,1
1,70,67,35,16253,2,2.4,1
1,70,67,35,16762,1,1.8,1
1,70,67,35,16533,1,1.9,1
1,70,67,35,17053,2,1.9,1
221,228,233,31,16532,43,2.1,1
121,231,181,236,16532,3,2.8,1
180,116,153,226,17056,1,2,1
221,228,233,31,16534,43,2.2,1
115,221,115,70,16713,1,2.1,1
115,221,115,70,16532,5,2.4,1
115,221,115,70,16233,20,1.9,1
114,227,187,232,16233,26,2,1
114,227,187,232,16238,24,2,1
121,231,181,236,16753,3,2.2,1
121,231,181,236,17064,17,2.1,1
121,231,181,236,17064,33,2.3,1
180,116,153,226,17013,4,2.8,1
180,116,153,226,16533,22,2,1
180,116,153,226,16532,2,2.4,1
114,227,187,232,16521,58,2,1
221,228,233,31,16532,0,2.1,1
221,228,233,31,17012,43,2.1,1
121,231,181,236,16533,27,2.2,1
180,116,153,226,17013,2,1.9,1
180,116,153,226,17013,23,1.8,1
221,228,233,31,18411,43,2.1,1
221,228,233,31,17069,21,2.2,1
121,231,181,236,17053,4,2,1
221,228,233,31,16533,43,2.2,1
221,228,233,31,17053,21,2.2,1
114,227,187,232,16532,73,2.1,1
114,227,187,232,16532,55,2,1
114,227,187,232,17053,107,2,1
121,231,181,236,16533,29,1.8,1
180,164,92,122,17064,43,1.8,1
114,227,187,232,17013,33,1.7,1
114,227,187,232,17013,22,1.6,1
121,231,181,236,16532,56,2.1,1
121,231,181,236,17053,3,2.4,1
180,116,153,226,16533,1,2,1
121,231,181,236,16233,6,2.3,1
180,116,153,226,16532,58,1.9,1
114,227,187,232,17061,49,2.3,1
121,231,181,236,16532,67,2.5,1
120,229,151,208,16233,143,1.6,1
114,227,187,232,17013,1,1.9,1
120,229,151,208,18411,67,1.7,1
121,231,181,236,17013,31,2.4,1
121,231,181,236,17013,3,2.9,1
120,229,151,208,17137,267,1.6,1
120,229,151,208,17053,179,1.6,1
120,229,151,208,18411,116,1.7,1
120,229,151,208,16750,292,1.7,1
120,229,151,208,16534,288,1.7,1
120,229,151,208,16238,74,1.7,1
120,229,151,208,16532,97,1.6,1
120,229,151,208,16750,87,1.6,1
120,229,151,208,16533,42,1.7,1
120,229,151,208,16532,73,1.7,1
120,229,151,208,16799,70,1.7,1
120,229,151,208,17053,71,1.7,1
120,229,151,208,16533,75,1.7,1
120,229,151,208,17064,114,1.6,1
120,229,151,208,17056,12971,1.7,1
180,116,153,226,17053,30,2.4,1
180,116,153,226,18411,7,1.9,1
180,116,153,226,16230,6,2.1,1
120,229,151,208,16533,66,1.6,1
120,229,151,208,16532,81,1.6,1
180,116,153,226,17053,7,1.9,1
180,116,153,226,16532,61,2.9,1
120,229,151,208,18411,114,1.7,1
180,116,153,226,18411,2,1.7,1
114,227,187,232,17012,1,2.3,1
171,92,187,13,17053,21,1.9,1
171,92,187,13,16517,20,1.7,1
171,92,187,13,16253,22,1.7,1
171,92,187,13,18411,41,2,1
114,227,187,232,16233,109,2.1,1
171,92,187,13,18411,23,1.9,1
171,92,187,13,18411,1,1.8,1
171,92,187,13,16534,48,2.1,1
114,227,187,232,16533,9,2.2,1
171,92,187,13,17053,1,1.7,1
171,92,187,13,15874,21,2.1,1
114,227,187,232,16253,5,2,1
171,92,187,13,16534,21,2,1
171,92,187,13,16253,1,1.8,1
171,92,187,13,18411,2,1.9,1
171,92,187,13,15802,40,1.9,1
171,92,187,13,16532,1,2,1
171,92,187,13,16532,1,2,1
171,92,187,13,18411,40,2.1,1
171,92,187,13,18411,1,2,1
171,92,187,13,18411,23,1.7,1
171,92,187,13,16533,2,1.8,1
171,92,187,13,16517,2,1.8,1
112,32,10,8,16725,19,1.9,1
112,32,10,8,16734,19,1.5,1
112,32,10,8,16725,39,2,1
120,235,59,194,16533,43,1.6,1
119,186,225,158,16532,11,1.7,1
120,235,59,194,17026,16,1.7,1
119,186,225,158,16533,54,2.1,1
120,235,59,194,16533,38,1.6,1
120,235,59,194,16533,14,1.6,1
120,235,59,194,16725,71,1.7,1
120,235,59,194,16533,150,1.6,1
120,235,59,194,16238,228,1.7,1
113,118,202,197,16521,114,2,1
180,124,113,90,17069,154,1.8,1
180,124,113,90,17169,24,2,1
180,124,113,90,17169,71,2,1
59,34,152,163,16532,22,2.2,1
59,34,152,163,16264,1,2.1,1
59,34,152,163,16533,0,2.1,1
59,34,152,163,16773,44,2.1,1
59,34,152,163,16533,44,2.1,1
183,92,239,31,17050,65,2.1,1
39,155,69,179,16271,53,2.5,1
39,155,69,179,16270,49,2.5,1
175,152,197,84,16533,6,2,1
175,152,197,84,16533,18,2,1
175,152,197,84,16533,14,1.9,1
175,152,197,84,16533,51,1.9,1
183,92,239,31,16533,42,2.1,1
175,152,197,84,16533,61,1.8,1
175,152,197,84,16533,74,1.9,1
175,152,197,84,16533,28,1.8,1
175,152,197,84,16533,31,1.8,1
175,152,197,84,16533,23,1.7,1
175,152,197,84,16533,20,2,1
183,92,239,31,16533,30,2.2,1
175,152,197,84,16533,52,1.8,1
59,34,152,163,16534,22,2.2,1
175,152,197,84,16533,8,1.8,1
59,34,152,163,16533,0,2.2,1
1,25,60,52,17030,21,1.8,1
175,152,197,84,16533,29,2.1,1
59,34,152,163,16521,0,2.2,1
175,152,197,84,16533,58,2,1
175,152,197,84,16533,42,2.1,1
183,92,239,31,17026,44,2.1,1
175,152,197,84,16533,70,1.9,1
175,152,197,84,16533,60,1.8,1
175,152,197,84,16535,78,2,1
175,152,197,84,16533,90,1.9,1
1,25,60,52,16533,78,1.8,1
39,155,69,179,16533,39,2,1
183,92,239,31,16798,33,2.4,1
59,34,152,163,16532,43,2.2,1
175,152,197,84,16532,24,2.2,1
175,152,197,84,16533,47,1.9,1
175,152,197,84,16533,48,2.1,1
175,152,197,84,16533,19,1.8,1
175,152,197,84,16533,31,1.7,1
59,34,152,163,16521,44,2.1,1
1,25,60,52,16517,26,2.1,1
59,34,152,163,16762,0,2.1,1
39,155,69,179,16533,25,2,1
39,155,69,179,17065,97,1.9,1
59,34,152,163,16533,22,2.2,1
59,34,152,163,16232,43,2.1,1
1,25,60,52,16764,37,1.9,1
175,152,197,84,16533,17,1.9,1
59,34,152,163,18411,0,2.2,1
175,152,197,84,16533,33,1.6,1
175,152,197,84,16533,31,1.8,1
175,152,197,84,16533,32,2.1,1
175,152,197,84,16533,30,2.2,1
175,152,197,84,16533,28,2.3,1
175,152,197,84,16533,17,1.7,1
175,152,197,84,16533,9,1.8,1
175,152,197,84,16533,10,1.9,1
175,152,197,84,16533,35,2.1,1
1,25,60,52,16533,26,1.7,1
175,152,197,84,16533,49,1.8,1
175,152,197,84,16535,76,2,1
175,152,197,84,16533,54,2.1,1
175,152,197,84,16533,47,2,1
59,34,152,163,16532,22,2.2,1
175,152,197,84,16533,74,1.7,1
175,152,197,84,16533,81,2,1
175,152,197,84,16533,86,1.9,1
175,152,197,84,16533,79,2,1
175,152,197,84,16533,110,2,1
175,152,197,84,16533,85,1.7,1
175,152,197,84,16533,86,1.8,1
175,152,197,84,16533,72,1.9,1
175,152,197,84,16533,100,1.8,1
59,34,152,163,16272,0,2.2,1
175,152,197,84,16533,107,2,1
175,152,197,84,16533,98,1.8,1
123,145,54,61,16533,17,1.9,1
175,152,197,84,16533,106,1.8,1
175,152,197,84,16533,126,1.9,1
175,152,197,84,16533,88,1.9,1
175,152,197,84,16533,24,2.1,1
183,92,239,31,16799,72,2,1
175,152,197,84,16533,108,1.6,1
175,152,197,84,16533,43,1.9,1
175,152,197,84,16533,45,1.8,1
175,152,197,84,16533,73,2.1,1
175,152,197,84,16533,125,2,1
175,152,197,84,16533,131,2,1
175,152,197,84,16533,108,1.8,1
59,34,152,163,16750,0,2.1,1
59,34,152,163,17100,0,2.2,1
59,34,152,163,16533,0,2.2,1
175,152,197,84,16533,28,2,1
59,34,152,163,17171,1,2.1,1
59,34,152,163,16229,44,2.1,1
175,152,197,84,16532,40,2,1
59,34,152,163,16237,44,2.1,1
175,152,197,84,16533,27,2.1,1
59,34,152,163,16573,0,2.2,1
59,34,152,163,16533,22,2.1,1
59,34,152,163,16532,43,2.2,1
183,92,239,31,17053,34,2.1,1
122,240,206,134,16798,45,1.8,1
175,152,197,84,16533,45,1.6,1
59,34,152,163,16533,0,2.1,1
59,34,152,163,16532,22,2.1,1
183,92,239,31,16533,35,2,1
183,92,239,31,16223,31,2.2,1
183,92,239,31,16233,18,2.2,1
183,92,239,31,18411,15,2.5,1
59,34,152,163,16725,0,2.1,1
59,34,152,163,15802,43,2.2,1
183,92,239,31,16750,53,2.1,1
183,92,239,31,16533,56,2,1
1,25,60,52,16533,47,1.8,1
183,92,239,31,16532,66,2.2,1
122,240,206,134,16532,69,1.8,1
123,145,54,61,16533,58,1.8,1
123,145,54,61,16533,16,1.8,1
122,240,206,134,18411,113,2,1
122,240,206,134,16533,109,1.6,1
175,152,197,84,16533,137,1.9,1
175,152,197,84,16533,130,1.9,1
175,152,197,84,16533,122,2,1
175,152,197,84,16533,120,1.9,1
175,152,197,84,16533,116,1.9,1
59,34,152,163,16231,22,2.1,1
59,34,152,163,17026,22,2.1,1
122,240,206,134,16799,122,1.9,1
59,34,152,163,16798,44,2.1,1
175,152,197,84,16533,151,1.7,1
175,152,197,84,16533,136,2.2,1
175,152,197,84,16533,141,1.8,1
175,152,197,84,16533,137,2.2,1
175,152,197,84,16533,167,1.8,1
175,152,197,84,16532,127,2,1
175,152,197,84,16533,123,2,1
122,240,206,134,17169,141,1.8,1
122,240,206,134,16532,148,2.2,1
175,152,197,84,16533,128,2,1
175,152,197,84,16533,123,2,1
175,152,197,84,16533,138,2.1,1
175,152,197,84,16533,151,2,1
122,240,206,134,16521,161,2,1
175,152,197,84,16532,105,1.9,1
175,152,197,84,16533,105,1.6,1
119,186,225,158,16222,7,1.8,1
122,240,206,134,15874,154,1.8,1
1,25,60,52,16532,59,2.2,1
1,25,60,52,16533,52,1.9,1
1,25,60,52,17053,59,1.9,1
175,152,197,84,16533,146,1.9,1
175,152,197,84,16533,107,2.1,1
175,152,197,84,16533,106,1.8,1
114,231,55,0,16517,4,1.7,1
1,25,60,52,16532,86,2,1
175,152,197,84,16533,106,2,1
175,152,197,84,16532,108,2,1
122,240,206,134,18411,177,1.9,1
39,155,69,179,17041,63,2.2,1
39,155,69,179,16533,42,2.3,1
123,244,0,22,17041,50,1.9,1
175,152,197,84,16532,138,1.8,1
175,152,197,84,16533,146,2,1
175,152,197,84,16533,153,1.8,1
175,152,197,84,16533,142,2.1,1
119,186,225,158,16532,11,1.8,1
119,186,225,158,17056,8,2,1
122,240,206,134,16521,201,1.7,1
119,186,225,158,16264,32,1.9,1
112,32,10,8,16517,29,2.1,1
112,32,10,8,16521,19,1.8,1
59,34,152,163,16533,0,2.2,1
175,152,197,84,16533,161,1.8,1
175,152,197,84,16533,143,1.9,1
175,152,197,84,16533,95,2,1
175,152,197,84,16533,96,2.1,1
119,186,225,158,16532,19,2.1,1
119,186,225,158,16533,16,2,1
119,186,225,158,15874,13,1.7,1
175,152,197,84,16533,166,1.9,1
1,25,60,52,16532,118,1.6,1
59,34,152,163,16533,21,2.2,1
39,155,69,179,16534,115,2.3,1
123,145,54,61,16533,81,2.1,1
175,152,197,84,16533,164,1.9,1
122,240,206,134,16799,227,1.9,1
175,152,197,84,16533,111,2,1
122,240,206,134,17120,230,1.9,1
175,152,197,84,16533,9,1.9,1
119,186,225,158,17024,56,1.8,1
119,186,225,158,16237,49,1.9,1
183,92,239,31,15802,25,2.1,1
183,92,239,31,16533,15,1.9,1
183,92,239,31,17100,20,2.2,1
183,92,239,31,16533,14,2.4,1
175,152,197,84,16533,141,2,1
119,186,225,158,17069,12,2.1,1
122,240,206,134,17138,245,1.7,1
122,240,206,134,17056,227,1.8,1
119,186,225,158,16573,80,1.8,1
1,25,60,52,15874,127,2,1
39,155,69,179,16532,75,2.1,1
39,155,69,179,17069,69,2.1,1
39,155,69,179,16535,12,2,1
39,155,69,179,17054,52,2.3,1
122,240,206,134,17053,230,2,1
183,92,239,31,17054,45,2.1,1
59,34,152,163,16532,1,2.1,1
59,34,152,163,16534,21,2.2,1
59,34,152,163,17053,0,2.2,1
59,34,152,163,16533,0,2.2,1
119,186,225,158,16237,30,1.9,1
119,186,225,158,17043,18,1.7,1
59,34,152,163,16214,0,2.2,1
39,155,69,179,16532,94,1.8,1
183,92,239,31,17065,39,2.2,1
183,92,239,31,16798,26,2.7,1
123,244,0,22,16531,57,1.9,1
123,244,0,22,16533,55,1.7,1
123,244,0,22,17038,52,1.9,1
183,92,239,31,16211,26,2.6,1
123,244,0,22,17054,43,1.9,1
112,32,10,8,15802,30,2,1
39,155,69,179,18411,107,2.5,1
27,186,3,129,16533,39,1.8,1
59,34,152,163,16229,0,2.1,1
123,244,0,22,16725,46,1.9,1
119,186,225,158,16532,69,2,1
59,34,152,163,17353,0,2.1,1
59,34,152,163,18411,22,2.1,1
